Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
351, 2, 400, 80.10, 0.13, 47.34, 0.01, 4.69, 0.18, 0.42, 0.02, 4.58, 0.45, 11.18, 0.84, 1.00, 6.17, 0.000, 0.67, 6
351, 3, 214, 77.31, 0.01, 71.65, 0.01, 6.64, 0.02, 3.12, 0.01, 88.88, 0.12, 2.13, 0.36, 0.88, 64.97, 0.055, 0.06, 0
351, 4, 275, 13.03, 0.06, 77.14, 0.14, 7.53, 0.14, 3.54, 0.06, 92.14, 1.81, 2.13, 0.36, 0.88, 83.65, 0.064, 12.49, 3
352, 1, 223, 74.91, 0.02, 21.28, 0.05, 7.09, 0.06, 3.35, 0.03, 84.97, 0.42, 2.11, 0.36, 0.88, 74.70, 0.061, 0.23, 3
352, 2, 191, 50.92, 0.01, 22.59, 0.01, 6.02, 0.02, 2.65, 0.01, 89.20, 0.13, 2.28, 0.39, 0.90, 50.10, 0.059, 0.07, 0
352, 3, 154, 47.91, 0.01, 42.21, 0.01, 4.49, 0.01, 2.92, 0.01, 91.92, 0.25, 1.54, 0.21, 0.76, 41.14, 0.089, 0.05, 0
352, 4, 187, 57.83, 0.00, 74.20, 0.01, 6.13, 0.02, 2.76, 0.01, 90.04, 0.11, 2.22, 0.38, 0.89, 53.10, 0.073, 0.05, 0
353, 1, 191, 38.63, 0.04, 13.10, 0.05, 4.80, 0.07, 2.70, 0.05, 67.91, 1.07, 1.78, 0.28, 0.83, 40.65, 0.060, 0.38, 3
353, 2, 233, 65.10, 0.01, 26.29, 0.02, 7.83, 0.03, 3.32, 0.01, 89.60, 0.13, 2.36, 0.40, 0.91, 81.68, 0.061, 0.09, 0
353, 3, 178, 15.39, 0.01, 54.37, 0.02, 5.60, 0.02, 2.63, 0.01, 89.73, 0.17, 2.13, 0.36, 0.88, 46.37, 0.066, 0.07, 0
353, 4, 168, 84.12, 0.01, 57.72, 0.01, 5.29, 0.01, 2.67, 0.01, 90.52, 0.17, 1.98, 0.33, 0.86, 44.45, 0.084, 0.06, 0
354, 1, 400, 57.92, 0.13, 9.00, 0.03, 4.41, 0.19, 0.48, 0.03, 5.54, 0.66, 9.13, 0.80, 0.99, 6.70, 0.000, 0.77, 6
354, 2, 204, 92.05, 0.00, 19.30, 0.01, 7.07, 0.02, 3.13, 0.01, 90.47, 0.10, 2.26, 0.39, 0.90, 69.50, 0.054, 0.05, 0
354, 3, 243, 15.29, 0.04, 23.45, 0.09, 7.40, 0.13, 3.53, 0.04, 90.02, 0.60, 2.10, 0.35, 0.88, 82.02, 0.062, 0.41, 3
354, 4, 209, 20.10, 0.02, 32.36, 0.04, 6.09, 0.10, 3.20, 0.04, 91.45, 0.55, 1.90, 0.31, 0.85, 61.33, 0.070, 0.28, 3
354, 5, 206, 51.74, 0.01, 33.74, 0.01, 6.85, 0.02, 3.60, 0.01, 90.90, 0.14, 1.91, 0.31, 0.85, 77.43, 0.055, 0.07, 0
